transaction_id,merchant_id,transaction_date,amount,currency,status,payment_method,transaction_type,fee_charged
15320,8,2023-04-15,867761,NGN,successful,bank_transfer,payment,8677.61
15321,8,2023-04-22,536143,NGN,successful,ussd,payment,5361.43
15322,8,2023-04-26,1788593,NGN,successful,bank_transfer,payment,17885.93
15323,8,2023-04-18,1907788,NGN,successful,ussd,refund,19077.88
15324,8,2023-04-23,694802,NGN,successful,ussd,refund,6948.02
15325,8,2023-04-02,837540,NGN,successful,mobile_money,payment,8375.4
15326,8,2023-04-24,2414845,NGN,successful,mobile_money,payment,24148.45
15327,8,2023-04-18,1488220,NGN,successful,bank_transfer,payment,14882.2
15328,8,2023-04-19,643690,NGN,successful,ussd,payment,6436.9
15329,8,2023-04-15,304879,NGN,successful,bank_transfer,payment,3048.79
15330,8,2023-04-20,978527,NGN,successful,card,payment,9785.27
15331,8,2023-04-16,2436716,NGN,pending,card,payment,0
15332,8,2023-04-28,529252,NGN,successful,bank_transfer,payment,5292.52
15333,8,2023-04-24,378307,NGN,successful,bank_transfer,payment,3783.07
15334,8,2023-04-09,1905253,NGN,successful,ussd,payment,19052.53
15335,8,2023-04-04,1725482,NGN,failed,mobile_money,payment,0
15336,8,2023-04-12,106309,NGN,successful,mobile_money,payment,1063.09
15337,8,2023-04-11,690027,NGN,successful,ussd,payment,6900.27
15338,8,2023-04-07,2151132,NGN,successful,bank_transfer,payment,21511.32
15339,8,2023-04-19,1254501,NGN,successful,bank_transfer,payment,12545.01
15340,8,2023-04-01,856825,NGN,failed,card,payment,0
15341,8,2023-04-28,757008,NGN,successful,bank_transfer,payment,7570.08
15342,8,2023-04-26,1431229,NGN,failed,card,payment,0
15343,8,2023-04-08,377048,NGN,successful,card,payment,3770.48
15344,8,2023-04-27,2276848,NGN,successful,ussd,payment,22768.48
15345,8,2023-04-21,617458,NGN,successful,ussd,payment,6174.58
15346,8,2023-04-15,1308791,NGN,successful,bank_transfer,payment,13087.91
15347,8,2023-04-08,589551,NGN,successful,bank_transfer,payment,5895.51
15348,8,2023-04-01,2835986,NGN,successful,card,payment,28359.86
15349,8,2023-04-07,819289,NGN,failed,card,payment,0
15350,8,2023-04-22,2797142,NGN,successful,ussd,payment,27971.42
15351,8,2023-04-28,234055,NGN,successful,card,payment,2340.55
15352,8,2023-04-27,1892770,NGN,successful,bank_transfer,payment,18927.7
15353,8,2023-04-07,395743,NGN,successful,bank_transfer,payment,3957.43
15354,8,2023-04-03,1693363,NGN,failed,card,payment,0
15355,8,2023-04-01,2903398,NGN,failed,mobile_money,payment,0
15356,8,2023-04-17,1544773,NGN,successful,mobile_money,payment,15447.73
15357,8,2023-04-17,2136757,NGN,successful,ussd,payment,21367.57
15358,8,2023-04-13,708427,NGN,pending,bank_transfer,payment,0
15359,8,2023-04-08,1639823,NGN,successful,mobile_money,payment,16398.23
15360,8,2023-04-22,1774661,NGN,successful,bank_transfer,payment,17746.61
15361,8,2023-04-26,2814984,NGN,successful,mobile_money,payment,28149.84
15362,8,2023-04-26,295779,NGN,successful,card,refund,2957.79
15363,8,2023-04-18,2517743,NGN,successful,bank_transfer,payment,25177.43
15364,8,2023-04-24,730684,NGN,successful,card,payment,7306.84
15365,8,2023-04-09,1246980,NGN,failed,card,payment,0
15366,8,2023-04-19,2245181,NGN,successful,ussd,payment,22451.81
15367,8,2023-04-03,840250,NGN,successful,mobile_money,payment,8402.5
15368,8,2023-04-15,661646,NGN,successful,card,payment,6616.46
15369,8,2023-04-24,684186,NGN,successful,ussd,payment,6841.86
15370,8,2023-04-23,2800436,NGN,successful,mobile_money,payment,28004.36
15371,8,2023-04-04,2282927,NGN,successful,bank_transfer,payment,22829.27
15372,8,2023-04-03,169264,NGN,successful,ussd,payment,1692.64
15373,8,2023-04-11,1448507,NGN,successful,mobile_money,payment,14485.07
15374,8,2023-04-19,129580,NGN,successful,bank_transfer,payment,1295.8
15375,8,2023-04-12,1641451,NGN,successful,ussd,payment,16414.51
15376,8,2023-04-20,2574471,NGN,successful,ussd,payment,25744.71
15377,8,2023-04-23,811290,NGN,successful,mobile_money,payment,8112.9
15378,8,2023-04-15,963495,NGN,successful,mobile_money,payment,9634.95
15379,8,2023-04-11,2628557,NGN,successful,card,payment,26285.57
15380,8,2023-04-23,2803087,NGN,successful,bank_transfer,refund,28030.87
15381,8,2023-04-18,1302736,NGN,failed,ussd,payment,0
15382,8,2023-04-14,614540,NGN,successful,mobile_money,payment,6145.4
15383,8,2023-04-07,1417261,NGN,successful,mobile_money,payment,14172.61
15384,8,2023-04-23,878056,NGN,successful,ussd,payment,8780.56
15385,8,2023-04-12,783210,NGN,successful,ussd,payment,7832.1
15386,8,2023-04-05,659737,NGN,successful,bank_transfer,payment,6597.37
15387,8,2023-04-21,969076,NGN,successful,mobile_money,payment,9690.76
15388,8,2023-04-26,1411046,NGN,successful,mobile_money,payment,14110.46
15389,8,2023-04-01,2868413,NGN,successful,card,payment,28684.13
15390,8,2023-04-03,1299585,NGN,successful,mobile_money,refund,12995.85
15391,8,2023-04-06,2739823,NGN,successful,ussd,payment,27398.23
15392,8,2023-04-15,311529,NGN,successful,mobile_money,payment,3115.29
15393,8,2023-04-15,2921974,NGN,successful,ussd,payment,29219.74
15394,8,2023-04-06,2142262,NGN,successful,ussd,payment,21422.62
15395,8,2023-04-24,1393963,NGN,successful,mobile_money,payment,13939.63
15396,8,2023-04-09,1580088,NGN,successful,bank_transfer,payment,15800.88
15397,8,2023-04-05,719298,NGN,successful,mobile_money,payment,7192.98
15398,8,2023-04-05,2870374,NGN,successful,ussd,payment,28703.74
15399,8,2023-05-21,1347824,NGN,successful,ussd,payment,13478.24
15400,8,2023-05-23,1536455,NGN,failed,mobile_money,payment,0
15401,8,2023-05-19,1607276,NGN,successful,card,payment,16072.76
15402,8,2023-05-05,2437080,NGN,successful,bank_transfer,payment,24370.8
15403,8,2023-05-26,1094566,NGN,successful,bank_transfer,payment,10945.66
15404,8,2023-05-18,888956,NGN,successful,ussd,payment,8889.56
15405,8,2023-05-20,2869110,NGN,successful,mobile_money,payment,28691.1
15406,8,2023-05-13,288228,NGN,successful,card,payment,2882.28
15407,8,2023-05-12,2956319,NGN,successful,bank_transfer,payment,29563.19
15408,8,2023-05-24,2685454,NGN,successful,card,payment,26854.54
15409,8,2023-05-10,505524,NGN,successful,ussd,payment,5055.24
15410,8,2023-05-15,1875737,NGN,successful,bank_transfer,payment,18757.37
15411,8,2023-05-06,1476181,NGN,successful,mobile_money,payment,14761.81
15412,8,2023-05-13,1854166,NGN,successful,card,payment,18541.66
15413,8,2023-05-22,209968,NGN,successful,card,payment,2099.68
15414,8,2023-05-13,2996209,NGN,failed,bank_transfer,payment,0
15415,8,2023-05-09,2219781,NGN,successful,card,payment,22197.81
15416,8,2023-05-17,457223,NGN,successful,bank_transfer,payment,4572.23
15417,8,2023-05-17,1389692,NGN,successful,mobile_money,refund,13896.92
15418,8,2023-05-13,111740,NGN,successful,ussd,payment,1117.4
15419,8,2023-05-19,1486219,NGN,successful,card,payment,14862.19
15420,8,2023-05-23,439744,NGN,successful,card,payment,4397.44
15421,8,2023-05-12,1385390,NGN,successful,card,payment,13853.9
15422,8,2023-05-21,1048923,NGN,pending,ussd,payment,0
15423,8,2023-05-28,2389082,NGN,successful,card,payment,23890.82
15424,8,2023-05-08,1048623,NGN,successful,mobile_money,payment,10486.23
15425,8,2023-05-27,2274575,NGN,successful,bank_transfer,payment,22745.75
15426,8,2023-05-17,1281073,NGN,successful,bank_transfer,payment,12810.73
15427,8,2023-05-13,954183,NGN,successful,ussd,payment,9541.83
15428,8,2023-05-16,2173614,NGN,failed,bank_transfer,payment,0
15429,8,2023-05-18,885127,NGN,successful,bank_transfer,payment,8851.27
15430,8,2023-05-02,554799,NGN,failed,card,payment,0
15431,8,2023-05-03,1206275,NGN,successful,ussd,payment,12062.75
15432,8,2023-05-09,1640046,NGN,successful,mobile_money,payment,16400.46
15433,8,2023-05-07,740543,NGN,successful,bank_transfer,payment,7405.43
15434,8,2023-05-14,331410,NGN,pending,bank_transfer,payment,0
15435,8,2023-05-12,674550,NGN,successful,card,payment,6745.5
15436,8,2023-05-13,1495883,NGN,successful,mobile_money,payment,14958.83
15437,8,2023-05-26,1288250,NGN,successful,bank_transfer,payment,12882.5
15438,8,2023-05-24,2388253,NGN,successful,card,payment,23882.53
15439,8,2023-05-14,2608651,NGN,successful,bank_transfer,payment,26086.51
15440,8,2023-05-22,1328055,NGN,failed,ussd,payment,0
15441,8,2023-05-01,944161,NGN,successful,card,payment,9441.61
15442,8,2023-05-06,2946244,NGN,successful,card,payment,29462.44
15443,8,2023-05-01,2365252,NGN,successful,bank_transfer,payment,23652.52
15444,8,2023-05-17,2949204,NGN,successful,bank_transfer,payment,29492.04
15445,8,2023-05-05,2156931,NGN,successful,bank_transfer,payment,21569.31
15446,8,2023-05-09,1248135,NGN,successful,mobile_money,payment,12481.35
15447,8,2023-05-07,900548,NGN,successful,ussd,payment,9005.48
15448,8,2023-05-06,2757091,NGN,successful,ussd,payment,27570.91
15449,8,2023-05-21,2577280,NGN,successful,bank_transfer,payment,25772.8
15450,8,2023-05-28,957285,NGN,failed,ussd,payment,0
15451,8,2023-05-23,676022,NGN,successful,mobile_money,payment,6760.22
15452,8,2023-05-13,988646,NGN,successful,mobile_money,payment,9886.46
15453,8,2023-05-27,1338156,NGN,successful,mobile_money,payment,13381.56
15454,8,2023-05-26,1388479,NGN,successful,mobile_money,payment,13884.79
15455,8,2023-05-24,2951182,NGN,successful,mobile_money,payment,29511.82
15456,8,2023-05-02,1192260,NGN,successful,bank_transfer,payment,11922.6
15457,8,2023-05-13,2380253,NGN,successful,ussd,payment,23802.53
15458,8,2023-05-03,2751925,NGN,failed,bank_transfer,payment,0
15459,8,2023-05-23,2877752,NGN,successful,mobile_money,payment,28777.52
15460,8,2023-05-03,378959,NGN,successful,mobile_money,payment,3789.59
15461,8,2023-05-16,717965,NGN,failed,card,payment,0
15462,8,2023-05-16,2069552,NGN,successful,card,payment,20695.52
15463,8,2023-05-07,181978,NGN,successful,bank_transfer,payment,1819.78
15464,8,2023-05-25,2742486,NGN,successful,mobile_money,payment,27424.86
15465,8,2023-05-23,2234672,NGN,failed,card,payment,0
15466,8,2023-05-18,1537600,NGN,successful,mobile_money,payment,15376
15467,8,2023-05-27,785350,NGN,successful,ussd,payment,7853.5
15468,8,2023-05-27,1418000,NGN,successful,ussd,payment,14180
15469,8,2023-05-26,1647034,NGN,failed,bank_transfer,payment,0
15470,8,2023-05-16,2612765,NGN,successful,bank_transfer,payment,26127.65
15471,8,2023-05-11,2793307,NGN,successful,bank_transfer,payment,27933.07
15472,8,2023-05-16,1577064,NGN,successful,ussd,payment,15770.64
15473,8,2023-05-12,1515316,NGN,successful,ussd,payment,15153.16
15474,8,2023-05-22,350203,NGN,successful,mobile_money,payment,3502.03
15475,8,2023-05-15,435393,NGN,successful,bank_transfer,payment,4353.93
15476,8,2023-05-02,2090949,NGN,successful,bank_transfer,payment,20909.49
15477,8,2023-05-23,1896341,NGN,failed,card,payment,0
15478,8,2023-05-21,1124101,NGN,successful,ussd,payment,11241.01
15479,8,2023-05-17,2040978,NGN,successful,mobile_money,payment,20409.78
15480,8,2023-05-25,2406242,NGN,successful,ussd,payment,24062.42
15481,8,2023-05-19,629995,NGN,successful,bank_transfer,payment,6299.95
15482,8,2023-05-18,315935,NGN,successful,bank_transfer,payment,3159.35
15483,8,2023-05-20,2805561,NGN,successful,bank_transfer,payment,28055.61
15484,8,2023-05-08,165925,NGN,successful,card,payment,1659.25
15485,8,2023-05-21,857600,NGN,successful,card,payment,8576
15486,8,2023-05-07,437332,NGN,successful,card,payment,4373.32
15487,8,2023-05-27,536165,NGN,successful,mobile_money,payment,5361.65
15488,8,2023-05-05,1696983,NGN,successful,card,payment,16969.83
15489,8,2023-05-14,2620857,NGN,successful,card,payment,26208.57
15490,8,2023-05-06,567447,NGN,successful,bank_transfer,payment,5674.47
15491,8,2023-05-25,409470,NGN,successful,mobile_money,payment,4094.7
15492,8,2023-05-01,2055094,NGN,successful,mobile_money,refund,20550.94
15493,8,2023-05-10,2216254,NGN,successful,mobile_money,payment,22162.54
15494,8,2023-05-20,1551522,NGN,pending,bank_transfer,payment,0
15495,8,2023-05-16,1606039,NGN,successful,mobile_money,payment,16060.39
15496,8,2023-05-08,541425,NGN,successful,card,payment,5414.25
15497,8,2023-05-02,2619680,NGN,successful,mobile_money,payment,26196.8
15498,8,2023-05-11,2421184,NGN,successful,card,payment,24211.84
15499,8,2023-05-19,428159,NGN,successful,ussd,payment,4281.59
15500,8,2023-05-16,1483055,NGN,successful,ussd,payment,14830.55
15501,8,2023-05-03,214391,NGN,successful,bank_transfer,payment,2143.91
15502,8,2023-05-03,1188029,NGN,successful,ussd,payment,11880.29
15503,8,2023-05-13,1264581,NGN,successful,mobile_money,payment,12645.81
15504,8,2023-05-02,917797,NGN,successful,card,payment,9177.97
15505,8,2023-05-15,740563,NGN,failed,card,payment,0
15506,8,2023-05-08,670953,NGN,successful,bank_transfer,payment,6709.53
15507,8,2023-05-20,614078,NGN,successful,bank_transfer,payment,6140.78
15508,8,2023-05-28,459567,NGN,successful,ussd,payment,4595.67
15509,8,2023-05-27,2755657,NGN,successful,card,payment,27556.57
15510,8,2023-05-14,1618919,NGN,successful,ussd,payment,16189.19
15511,8,2023-05-27,2027365,NGN,successful,card,payment,20273.65
15512,8,2023-05-19,1194697,NGN,successful,ussd,payment,11946.97
15513,8,2023-05-24,2498480,NGN,failed,ussd,payment,0
15514,8,2023-05-01,2994928,NGN,successful,bank_transfer,payment,29949.28
15515,8,2023-05-02,1691386,NGN,failed,card,payment,0
15516,8,2023-05-01,219572,NGN,successful,card,payment,2195.72
15517,8,2023-05-23,1259610,NGN,successful,mobile_money,payment,12596.1
15518,8,2023-05-18,1161270,NGN,successful,bank_transfer,refund,11612.7
15519,8,2023-05-01,603715,NGN,successful,ussd,payment,6037.15
15520,8,2023-05-20,2784397,NGN,successful,card,payment,27843.97
15521,8,2023-05-04,2607516,NGN,failed,card,payment,0
15522,8,2023-05-08,575842,NGN,successful,bank_transfer,payment,5758.42
15523,8,2023-06-23,2507233,NGN,successful,card,payment,25072.33
15524,8,2023-06-11,2101355,NGN,successful,ussd,payment,21013.55
15525,8,2023-06-05,997894,NGN,successful,mobile_money,payment,9978.94
15526,8,2023-06-08,1722510,NGN,failed,ussd,payment,0
15527,8,2023-06-07,2682727,NGN,successful,card,payment,26827.27
15528,8,2023-06-28,572115,NGN,successful,ussd,payment,5721.15
15529,8,2023-06-27,2364970,NGN,successful,mobile_money,payment,23649.7
15530,8,2023-06-19,883580,NGN,successful,bank_transfer,payment,8835.8
15531,8,2023-06-07,2829970,NGN,successful,card,payment,28299.7
15532,8,2023-06-21,2887967,NGN,successful,ussd,payment,28879.67
15533,8,2023-06-06,2719207,NGN,successful,ussd,payment,27192.07
15534,8,2023-06-06,1171694,NGN,successful,mobile_money,payment,11716.94
15535,8,2023-06-18,746405,NGN,successful,card,payment,7464.05
15536,8,2023-06-18,409635,NGN,successful,mobile_money,payment,4096.35
15537,8,2023-06-20,1003638,NGN,successful,mobile_money,refund,10036.38
15538,8,2023-06-14,2732894,NGN,successful,card,payment,27328.94
15539,8,2023-06-27,2712689,NGN,pending,card,payment,0
15540,8,2023-06-22,2020445,NGN,successful,mobile_money,payment,20204.45
15541,8,2023-06-05,384883,NGN,successful,ussd,payment,3848.83
15542,8,2023-06-01,518664,NGN,failed,ussd,payment,0
15543,8,2023-06-24,1175900,NGN,successful,bank_transfer,payment,11759
15544,8,2023-06-11,2824196,NGN,successful,card,payment,28241.96
15545,8,2023-06-16,1682171,NGN,successful,bank_transfer,payment,16821.71
15546,8,2023-06-15,1823508,NGN,successful,mobile_money,payment,18235.08
15547,8,2023-06-26,802916,NGN,successful,bank_transfer,payment,8029.16
15548,8,2023-06-09,2686442,NGN,failed,ussd,payment,0
15549,8,2023-06-24,801582,NGN,successful,ussd,payment,8015.82
15550,8,2023-06-21,1318365,NGN,successful,bank_transfer,payment,13183.65
15551,8,2023-06-01,2959735,NGN,successful,bank_transfer,payment,29597.35
15552,8,2023-06-23,1751630,NGN,successful,card,payment,17516.3
15553,8,2023-06-03,2437031,NGN,successful,card,payment,24370.31
15554,8,2023-06-27,903126,NGN,successful,ussd,payment,9031.26
15555,8,2023-06-20,552787,NGN,successful,ussd,payment,5527.87
15556,8,2023-06-08,1935986,NGN,successful,ussd,payment,19359.86
15557,8,2023-06-04,2411536,NGN,successful,card,payment,24115.36
15558,8,2023-06-20,1708341,NGN,successful,mobile_money,payment,17083.41
15559,8,2023-06-28,2026360,NGN,successful,card,payment,20263.6
15560,8,2023-06-26,1094161,NGN,successful,ussd,payment,10941.61
15561,8,2023-06-25,2429300,NGN,successful,bank_transfer,payment,24293
15562,8,2023-06-06,2474478,NGN,successful,bank_transfer,payment,24744.78
15563,8,2023-06-26,1487261,NGN,successful,ussd,payment,14872.61
15564,8,2023-06-26,2717436,NGN,failed,card,payment,0
15565,8,2023-06-16,2710846,NGN,successful,bank_transfer,payment,27108.46
15566,8,2023-06-24,2590923,NGN,successful,card,payment,25909.23
15567,8,2023-06-12,747924,NGN,successful,mobile_money,payment,7479.24
15568,8,2023-06-22,1182139,NGN,successful,ussd,payment,11821.39
15569,8,2023-06-19,2381610,NGN,successful,bank_transfer,payment,23816.1
15570,8,2023-06-05,2387475,NGN,successful,bank_transfer,payment,23874.75
15571,8,2023-06-18,1409957,NGN,successful,mobile_money,payment,14099.57
15572,8,2023-06-12,2699489,NGN,failed,bank_transfer,payment,0
15573,8,2023-06-27,1594599,NGN,failed,card,payment,0
15574,8,2023-06-20,1546089,NGN,successful,mobile_money,payment,15460.89
15575,8,2023-06-18,1512124,NGN,successful,mobile_money,payment,15121.24
15576,8,2023-06-04,2911028,NGN,successful,bank_transfer,refund,29110.28
15577,8,2023-06-01,158238,NGN,failed,card,payment,0
15578,8,2023-06-06,1288585,NGN,successful,bank_transfer,payment,12885.85
15579,8,2023-06-06,1571380,NGN,successful,bank_transfer,payment,15713.8
15580,8,2023-06-26,478663,NGN,failed,card,payment,0
15581,8,2023-06-03,1051093,NGN,successful,mobile_money,payment,10510.93
15582,8,2023-06-23,2603051,NGN,successful,card,payment,26030.51
15583,8,2023-06-11,482201,NGN,successful,mobile_money,payment,4822.01
15584,8,2023-06-18,1122187,NGN,successful,mobile_money,payment,11221.87
15585,8,2023-06-22,696320,NGN,successful,bank_transfer,payment,6963.2
15586,8,2023-06-10,162332,NGN,successful,card,payment,1623.32
15587,8,2023-06-14,940998,NGN,successful,bank_transfer,payment,9409.98
15588,8,2023-06-24,2732370,NGN,successful,ussd,payment,27323.7
15589,8,2023-06-08,2509036,NGN,failed,card,payment,0
15590,8,2023-06-02,505589,NGN,successful,mobile_money,payment,5055.89
15591,8,2023-06-04,1143006,NGN,successful,ussd,payment,11430.06
15592,8,2023-06-18,796617,NGN,successful,card,payment,7966.17
15593,8,2023-06-04,1289762,NGN,successful,bank_transfer,payment,12897.62
15594,8,2023-06-18,2708589,NGN,failed,card,payment,0
15595,8,2023-06-19,2459181,NGN,successful,card,payment,24591.81
15596,8,2023-06-27,1196342,NGN,successful,ussd,payment,11963.42
15597,8,2023-06-15,2872602,NGN,successful,ussd,payment,28726.02
15598,8,2023-06-18,1520703,NGN,successful,bank_transfer,payment,15207.03
15599,8,2023-06-18,2523186,NGN,successful,ussd,payment,25231.86
15600,8,2023-06-07,1716452,NGN,successful,card,payment,17164.52
15601,8,2023-06-01,2745968,NGN,successful,mobile_money,payment,27459.68
15602,8,2023-06-15,1103066,NGN,successful,card,payment,11030.66
15603,8,2023-06-11,2132982,NGN,successful,card,payment,21329.82
15604,8,2023-06-20,1504473,NGN,successful,mobile_money,payment,15044.73
15605,8,2023-06-01,584707,NGN,successful,ussd,payment,5847.07
15606,8,2023-06-26,1011599,NGN,successful,bank_transfer,payment,10115.99
15607,8,2023-06-10,182715,NGN,successful,card,payment,1827.15
15608,8,2023-06-27,391112,NGN,successful,card,payment,3911.12
15609,8,2023-06-01,2071472,NGN,successful,card,payment,20714.72
15610,8,2023-06-02,1279216,NGN,successful,mobile_money,payment,12792.16
15611,8,2023-06-04,2311204,NGN,successful,ussd,payment,23112.04
15612,8,2023-06-20,333700,NGN,successful,card,payment,3337
15613,8,2023-06-21,1905603,NGN,successful,bank_transfer,payment,19056.03
15614,8,2023-06-15,2776727,NGN,successful,bank_transfer,payment,27767.27
15615,8,2023-06-01,1401657,NGN,failed,bank_transfer,payment,0
15616,8,2023-06-09,915396,NGN,successful,ussd,payment,9153.96
15617,8,2023-06-15,2101447,NGN,successful,bank_transfer,payment,21014.47
15618,8,2023-06-06,1371361,NGN,successful,card,payment,13713.61
15619,8,2023-06-12,2418142,NGN,successful,ussd,payment,24181.42
15620,8,2023-06-10,1478207,NGN,successful,mobile_money,payment,14782.07
15621,8,2023-06-18,1672787,NGN,successful,ussd,payment,16727.87
15622,8,2023-06-22,930360,NGN,successful,bank_transfer,payment,9303.6
15623,8,2023-06-09,2700653,NGN,successful,bank_transfer,payment,27006.53
15624,8,2023-06-07,142439,NGN,successful,card,payment,1424.39
15625,8,2023-06-12,2971146,NGN,successful,bank_transfer,payment,29711.46
15626,8,2023-06-16,142332,NGN,successful,bank_transfer,payment,1423.32
15627,8,2023-07-09,2407247,NGN,successful,ussd,payment,24072.47
15628,8,2023-07-13,604256,NGN,successful,mobile_money,payment,6042.56
15629,8,2023-07-23,2015486,NGN,successful,mobile_money,payment,20154.86
15630,8,2023-07-19,332888,NGN,successful,card,payment,3328.88
15631,8,2023-07-09,2261206,NGN,successful,bank_transfer,payment,22612.06
15632,8,2023-07-16,2533061,NGN,failed,bank_transfer,payment,0
15633,8,2023-07-13,2873815,NGN,successful,bank_transfer,payment,28738.15
15634,8,2023-07-25,1257216,NGN,successful,card,payment,12572.16
15635,8,2023-07-28,928448,NGN,successful,ussd,payment,9284.48
15636,8,2023-07-21,1390831,NGN,successful,bank_transfer,payment,13908.31
15637,8,2023-07-08,113958,NGN,successful,card,payment,1139.58
15638,8,2023-07-11,1585216,NGN,successful,ussd,payment,15852.16
15639,8,2023-07-24,914144,NGN,successful,card,payment,9141.44
15640,8,2023-07-21,1912812,NGN,successful,bank_transfer,payment,19128.12
15641,8,2023-07-05,2124892,NGN,failed,mobile_money,payment,0
15642,8,2023-07-02,958499,NGN,successful,ussd,payment,9584.99
15643,8,2023-07-12,1161649,NGN,successful,mobile_money,refund,11616.49
15644,8,2023-07-05,1689793,NGN,successful,ussd,payment,16897.93
15645,8,2023-07-05,323815,NGN,successful,bank_transfer,payment,3238.15
15646,8,2023-07-06,597403,NGN,successful,mobile_money,payment,5974.03
15647,8,2023-07-04,2010520,NGN,successful,mobile_money,payment,20105.2
15648,8,2023-07-04,226652,NGN,successful,bank_transfer,payment,2266.52
15649,8,2023-07-05,611338,NGN,successful,mobile_money,payment,6113.38
15650,8,2023-07-11,2802036,NGN,successful,bank_transfer,payment,28020.36
15651,8,2023-07-06,1959416,NGN,failed,card,payment,0
15652,8,2023-07-18,274259,NGN,successful,ussd,payment,2742.59
15653,8,2023-07-09,2438463,NGN,successful,bank_transfer,payment,24384.63
15654,8,2023-07-19,492384,NGN,successful,ussd,payment,4923.84
15655,8,2023-07-01,777302,NGN,successful,ussd,payment,7773.02
15656,8,2023-07-11,125494,NGN,successful,ussd,payment,1254.94
15657,8,2023-07-19,1887589,NGN,successful,bank_transfer,payment,18875.89
15658,8,2023-07-18,397712,NGN,successful,mobile_money,payment,3977.12
15659,8,2023-07-26,1558771,NGN,successful,ussd,payment,15587.71
15660,8,2023-07-17,2050050,NGN,successful,ussd,payment,20500.5
15661,8,2023-07-28,1341561,NGN,successful,ussd,payment,13415.61
15662,8,2023-07-22,397636,NGN,successful,bank_transfer,payment,3976.36
15663,8,2023-07-22,1443009,NGN,successful,bank_transfer,payment,14430.09
15664,8,2023-07-13,2668161,NGN,successful,mobile_money,payment,26681.61
15665,8,2023-07-10,2601217,NGN,successful,ussd,payment,26012.17
15666,8,2023-07-16,2841075,NGN,successful,mobile_money,payment,28410.75
15667,8,2023-07-22,973139,NGN,successful,ussd,payment,9731.39
15668,8,2023-07-08,2052059,NGN,successful,card,payment,20520.59
15669,8,2023-07-13,2957698,NGN,successful,bank_transfer,payment,29576.98
15670,8,2023-07-22,2963690,NGN,successful,mobile_money,payment,29636.9
15671,8,2023-07-02,1460394,NGN,successful,ussd,payment,14603.94
15672,8,2023-07-12,523443,NGN,successful,mobile_money,payment,5234.43
15673,8,2023-07-18,857729,NGN,successful,card,payment,8577.29
15674,8,2023-07-03,2942653,NGN,successful,ussd,payment,29426.53
15675,8,2023-07-27,737155,NGN,successful,card,refund,7371.55
15676,8,2023-07-13,1519012,NGN,successful,bank_transfer,refund,15190.12
15677,8,2023-07-14,1026071,NGN,successful,ussd,payment,10260.71
15678,8,2023-07-16,2799533,NGN,successful,mobile_money,payment,27995.33
15679,8,2023-07-07,1782276,NGN,successful,ussd,payment,17822.76
15680,8,2023-07-25,2581415,NGN,successful,mobile_money,payment,25814.15
15681,8,2023-07-16,2665022,NGN,successful,card,payment,26650.22
15682,8,2023-07-21,929773,NGN,successful,bank_transfer,payment,9297.73
15683,8,2023-07-24,2438740,NGN,successful,bank_transfer,payment,24387.4
15684,8,2023-07-11,2145641,NGN,successful,card,payment,21456.41
15685,8,2023-07-09,1470175,NGN,successful,ussd,payment,14701.75
15686,8,2023-07-13,343999,NGN,successful,bank_transfer,payment,3439.99
15687,8,2023-07-24,2354899,NGN,successful,ussd,payment,23548.99
15688,8,2023-07-25,2480445,NGN,successful,mobile_money,payment,24804.45
15689,8,2023-07-19,972333,NGN,successful,mobile_money,payment,9723.33
15690,8,2023-07-16,775470,NGN,successful,ussd,payment,7754.7
15691,8,2023-07-07,2872684,NGN,successful,ussd,payment,28726.84
15692,8,2023-08-10,400902,NGN,successful,card,payment,4009.02
15693,8,2023-08-13,1634231,NGN,failed,bank_transfer,payment,0
15694,8,2023-08-25,1562956,NGN,successful,card,payment,15629.56
15695,8,2023-08-03,706826,NGN,successful,card,payment,7068.26
15696,8,2023-08-24,2052444,NGN,successful,bank_transfer,payment,20524.44
15697,8,2023-08-13,541080,NGN,failed,mobile_money,payment,0
15698,8,2023-08-20,165852,NGN,successful,card,payment,1658.52
15699,8,2023-08-09,475740,NGN,successful,ussd,payment,4757.4
15700,8,2023-08-11,160625,NGN,successful,ussd,payment,1606.25
15701,8,2023-08-07,2243571,NGN,successful,card,payment,22435.71
15702,8,2023-08-15,2784982,NGN,successful,bank_transfer,payment,27849.82
15703,8,2023-08-25,2041593,NGN,successful,ussd,payment,20415.93
15704,8,2023-08-01,2825825,NGN,successful,ussd,payment,28258.25
15705,8,2023-08-07,1178082,NGN,successful,bank_transfer,payment,11780.82
15706,8,2023-08-13,1807726,NGN,successful,mobile_money,payment,18077.26
15707,8,2023-08-08,2206694,NGN,successful,bank_transfer,payment,22066.94
15708,8,2023-08-08,2211469,NGN,successful,bank_transfer,payment,22114.69
15709,8,2023-08-18,122000,NGN,failed,bank_transfer,payment,0
15710,8,2023-08-15,2290136,NGN,successful,ussd,payment,22901.36
15711,8,2023-08-11,2407150,NGN,successful,ussd,payment,24071.5
15712,8,2023-08-21,1542563,NGN,successful,bank_transfer,payment,15425.63
15713,8,2023-08-24,2646694,NGN,failed,card,payment,0
15714,8,2023-08-24,612813,NGN,successful,mobile_money,payment,6128.13
15715,8,2023-08-18,2301442,NGN,successful,bank_transfer,payment,23014.42
15716,8,2023-08-03,2566168,NGN,successful,ussd,payment,25661.68
